time,x,z,heading,state,lane_index,turn_phase,left_vel,right_vel,lane_dir
129.6320,-7.224103,-8.900173,-0.000001,DRIVE_LANE,2,NONE,-4.9957,-4.9957,-X
129.6480,-7.232096,-8.900173,-0.000001,DRIVE_LANE,2,NONE,-4.9957,-4.9957,-X
129.6640,-7.240089,-8.900173,-0.000001,DRIVE_LANE,2,NONE,-4.9957,-4.9957,-X
129.6800,-7.248082,-8.900173,-0.000001,DRIVE_LANE,2,NONE,-4.9957,-4.9957,-X
129.6960,-7.256075,-8.900173,-0.000001,DRIVE_LANE,2,NONE,-4.9957,-4.9957,-X
129.7120,-7.264068,-8.900173,-0.000001,DRIVE_LANE,2,NONE,-4.9957,-4.9957,-X
129.7280,-7.272061,-8.900173,-0.000001,DRIVE_LANE,2,NONE,-4.9957,-4.9957,-X
129.7440,-7.280054,-8.900173,-0.000001,DRIVE_LANE,2,NONE,-4.9957,-4.9957,-X
129.7600,-7.288047,-8.900173,-0.000001,DRIVE_LANE,2,NONE,-4.9957,-4.9957,-X
129.7760,-7.296040,-8.900173,-0.000001,DRIVE_LANE,2,NONE,-4.9957,-4.9957,-X
129.7920,-7.304033,-8.900173,-0.000001,DRIVE_LANE,2,NONE,-4.9957,-4.9957,-X
129.8080,-7.312026,-8.900173,-0.000001,DRIVE_LANE,2,NONE,-4.9957,-4.9957,-X
129.8240,-7.320020,-8.900173,-0.000001,DRIVE_LANE,2,NONE,-4.9957,-4.9957,-X
129.8400,-7.328013,-8.900173,-0.000001,DRIVE_LANE,2,NONE,-4.9957,-4.9957,-X
129.8560,-7.336006,-8.900173,-0.000001,DRIVE_LANE,2,NONE,-4.9957,-4.9957,-X
129.8720,-7.343999,-8.900173,-0.000001,DRIVE_LANE,2,NONE,-4.9957,-4.9957,-X
129.8880,-7.351992,-8.900173,-0.000001,DRIVE_LANE,2,NONE,-4.9957,-4.9957,-X
129.9040,-7.359985,-8.900173,-0.000001,DRIVE_LANE,2,NONE,-4.9957,-4.9957,-X
129.9200,-7.367978,-8.900173,-0.000001,DRIVE_LANE,2,NONE,-4.9957,-4.9957,-X
129.9360,-7.375971,-8.900173,-0.000001,DRIVE_LANE,2,NONE,-4.9957,-4.9957,-X
129.9520,-7.383964,-8.900173,-0.000001,DRIVE_LANE,2,NONE,-4.9957,-4.9957,-X
129.9680,-7.391957,-8.900173,-0.000001,DRIVE_LANE,2,NONE,-4.9957,-4.9957,-X
129.9840,-7.399950,-8.900173,-0.000001,DRIVE_LANE,2,NONE,-4.9957,-4.9957,-X
130.0000,-7.407943,-8.900173,-0.000001,DRIVE_LANE,2,NONE,-4.9957,-4.9957,-X
130.0160,-7.415936,-8.900173,-0.000001,DRIVE_LANE,2,NONE,-4.9957,-4.9957,-X
130.0320,-7.423930,-8.900172,-0.000001,DRIVE_LANE,2,NONE,-4.9957,-4.9957,-X
130.0480,-7.431923,-8.900172,-0.000001,DRIVE_LANE,2,NONE,-4.9957,-4.9957,-X
130.0640,-7.439916,-8.900172,-0.000001,DRIVE_LANE,2,NONE,-4.9957,-4.9957,-X
130.0800,-7.447909,-8.900172,-0.000001,DRIVE_LANE,2,NONE,-4.9957,-4.9957,-X
130.0960,-7.455902,-8.900172,-0.000001,DRIVE_LANE,2,NONE,-4.9957,-4.9957,-X
130.1120,-7.463895,-8.900172,-0.000001,DRIVE_LANE,2,NONE,-4.9957,-4.9957,-X
130.1280,-7.471888,-8.900172,-0.000001,DRIVE_LANE,2,NONE,-4.9957,-4.9957,-X
130.1440,-7.479881,-8.900172,-0.000001,DRIVE_LANE,2,NONE,-4.9957,-4.9957,-X
130.1600,-7.487874,-8.900172,-0.000001,DRIVE_LANE,2,NONE,-4.9957,-4.9957,-X
130.1760,-7.495867,-8.900172,-0.000001,DRIVE_LANE,2,NONE,-4.9957,-4.9957,-X
130.1920,-7.503860,-8.900172,-0.000001,DRIVE_LANE,2,NONE,-4.9957,-4.9957,-X
130.2080,-7.511853,-8.900172,-0.000001,DRIVE_LANE,2,NONE,-4.9957,-4.9957,-X
130.2240,-7.519847,-8.900172,-0.000001,DRIVE_LANE,2,NONE,-4.9957,-4.9957,-X
130.2400,-7.527840,-8.900172,-0.000001,DRIVE_LANE,2,NONE,-4.9957,-4.9957,-X
130.2560,-7.535833,-8.900172,-0.000001,DRIVE_LANE,2,NONE,-4.9957,-4.9957,-X
130.2720,-7.543826,-8.900172,-0.000001,DRIVE_LANE,2,NONE,-4.9957,-4.9957,-X
130.2880,-7.551819,-8.900172,-0.000001,DRIVE_LANE,2,NONE,-4.9957,-4.9957,-X
130.3040,-7.559812,-8.900172,-0.000001,DRIVE_LANE,2,NONE,-4.9957,-4.9957,-X
130.3200,-7.567805,-8.900172,-0.000001,DRIVE_LANE,2,NONE,-4.9957,-4.9957,-X
130.3360,-7.575798,-8.900172,-0.000001,DRIVE_LANE,2,NONE,-4.9957,-4.9957,-X
130.3520,-7.583791,-8.900172,-0.000001,DRIVE_LANE,2,NONE,-4.9957,-4.9957,-X
130.3680,-7.591784,-8.900172,-0.000001,DRIVE_LANE,2,NONE,-4.9957,-4.9957,-X
130.3840,-7.599777,-8.900172,-0.000001,DRIVE_LANE,2,NONE,-4.9957,-4.9957,-X
130.4000,-7.607770,-8.900172,-0.000001,DRIVE_LANE,2,NONE,-4.9957,-4.9957,-X
130.4160,-7.615764,-8.900172,-0.000001,DRIVE_LANE,2,NONE,-4.9957,-4.9957,-X
130.4320,-7.623757,-8.900172,-0.000001,DRIVE_LANE,2,NONE,-4.9957,-4.9957,-X
130.4480,-7.631750,-8.900172,-0.000001,DRIVE_LANE,2,NONE,-4.9957,-4.9957,-X
130.4640,-7.639743,-8.900172,-0.000001,DRIVE_LANE,2,NONE,-4.9957,-4.9957,-X
130.4800,-7.647736,-8.900172,-0.000001,DRIVE_LANE,2,NONE,-4.9957,-4.9957,-X
130.4960,-7.655729,-8.900172,-0.000001,DRIVE_LANE,2,NONE,-4.9957,-4.9957,-X
130.5120,-7.663722,-8.900172,-0.000001,DRIVE_LANE,2,NONE,-4.9957,-4.9957,-X
130.5280,-7.671715,-8.900172,-0.000001,DRIVE_LANE,2,NONE,-4.9957,-4.9957,-X
130.5440,-7.679708,-8.900172,-0.000001,DRIVE_LANE,2,NONE,-4.9957,-4.9957,-X
130.5600,-7.687701,-8.900172,-0.000001,DRIVE_LANE,2,NONE,-4.9957,-4.9957,-X
130.5760,-7.695694,-8.900172,-0.000001,DRIVE_LANE,2,NONE,-4.9957,-4.9957,-X
130.5920,-7.703687,-8.900172,-0.000001,DRIVE_LANE,2,NONE,-4.9957,-4.9957,-X
130.6080,-7.711681,-8.900172,-0.000001,DRIVE_LANE,2,NONE,-4.9957,-4.9957,-X
130.6240,-7.719674,-8.900172,-0.000001,DRIVE_LANE,2,NONE,-4.9957,-4.9957,-X
130.6400,-7.727667,-8.900172,-0.000001,DRIVE_LANE,2,NONE,-4.9957,-4.9957,-X
130.6560,-7.735660,-8.900172,-0.000001,DRIVE_LANE,2,NONE,-4.9957,-4.9957,-X
130.6720,-7.743653,-8.900172,-0.000001,DRIVE_LANE,2,NONE,-4.9957,-4.9957,-X
130.6880,-7.751646,-8.900172,-0.000001,DRIVE_LANE,2,NONE,-4.9957,-4.9957,-X
130.7040,-7.759639,-8.900172,-0.000001,DRIVE_LANE,2,NONE,-4.9957,-4.9957,-X
130.7200,-7.767632,-8.900172,-0.000001,DRIVE_LANE,2,NONE,-4.9957,-4.9957,-X
130.7360,-7.775625,-8.900172,-0.000001,DRIVE_LANE,2,NONE,-4.9957,-4.9957,-X
130.7520,-7.783618,-8.900172,-0.000001,DRIVE_LANE,2,NONE,-4.9957,-4.9957,-X
130.7680,-7.791611,-8.900172,-0.000001,DRIVE_LANE,2,NONE,-4.9957,-4.9957,-X
130.7840,-7.799605,-8.900172,-0.000001,DRIVE_LANE,2,NONE,-4.9957,-4.9957,-X
130.8000,-7.807598,-8.900172,-0.000001,DRIVE_LANE,2,NONE,-4.9957,-4.9957,-X
130.8160,-7.815591,-8.900172,-0.000001,DRIVE_LANE,2,NONE,-4.9957,-4.9957,-X
130.8320,-7.823584,-8.900172,-0.000001,DRIVE_LANE,2,NONE,-4.9957,-4.9957,-X
130.8480,-7.831577,-8.900172,-0.000001,DRIVE_LANE,2,NONE,-4.9957,-4.9957,-X
130.8640,-7.839570,-8.900172,-0.000001,DRIVE_LANE,2,NONE,-4.9957,-4.9957,-X
130.8800,-7.847563,-8.900172,-0.000001,DRIVE_LANE,2,NONE,-4.9957,-4.9957,-X
130.8960,-7.855556,-8.900172,-0.000001,DRIVE_LANE,2,NONE,-4.9957,-4.9957,-X
130.9120,-7.863549,-8.900172,-0.000001,DRIVE_LANE,2,NONE,-4.9957,-4.9957,-X
130.9280,-7.871542,-8.900172,-0.000001,DRIVE_LANE,2,NONE,-4.9957,-4.9957,-X
130.9440,-7.879535,-8.900172,-0.000001,DRIVE_LANE,2,NONE,-4.9957,-4.9957,-X
130.9600,-7.887529,-8.900172,-0.000001,DRIVE_LANE,2,NONE,-4.9957,-4.9957,-X
130.9760,-7.895522,-8.900172,-0.000001,DRIVE_LANE,2,NONE,-4.9957,-4.9957,-X
130.9920,-7.903515,-8.900172,-0.000001,DRIVE_LANE,2,NONE,-4.9957,-4.9957,-X
131.0080,-7.911508,-8.900172,-0.000001,DRIVE_LANE,2,NONE,-4.9957,-4.9957,-X
131.0240,-7.919501,-8.900172,-0.000001,DRIVE_LANE,2,NONE,-4.9957,-4.9957,-X
131.0400,-7.927494,-8.900172,-0.000001,DRIVE_LANE,2,NONE,-4.9957,-4.9957,-X
131.0560,-7.935487,-8.900172,-0.000001,DRIVE_LANE,2,NONE,-4.9957,-4.9957,-X
131.0720,-7.943480,-8.900172,-0.000001,DRIVE_LANE,2,NONE,-4.9957,-4.9957,-X
131.0880,-7.951473,-8.900172,-0.000001,DRIVE_LANE,2,NONE,-4.9957,-4.9957,-X
131.1040,-7.959466,-8.900172,-0.000001,DRIVE_LANE,2,NONE,-4.9957,-4.9957,-X
131.1200,-7.967459,-8.900172,-0.000001,DRIVE_LANE,2,NONE,-4.9957,-4.9957,-X
131.1360,-7.975453,-8.900172,-0.000001,DRIVE_LANE,2,NONE,-4.9957,-4.9957,-X
131.1520,-7.983446,-8.900172,-0.000001,DRIVE_LANE,2,NONE,-4.9957,-4.9957,-X
131.1680,-7.991439,-8.900172,-0.000001,DRIVE_LANE,2,NONE,-4.9957,-4.9957,-X
131.1840,-7.999432,-8.900172,-0.000001,DRIVE_LANE,2,NONE,-4.9957,-4.9957,-X
131.2000,-8.007425,-8.900172,-0.000001,DRIVE_LANE,2,NONE,-4.9957,-4.9957,-X
131.2160,-8.015418,-8.900172,-0.000001,DRIVE_LANE,2,NONE,-4.9957,-4.9957,-X
131.2320,-8.023411,-8.900172,-0.000001,DRIVE_LANE,2,NONE,-4.9957,-4.9957,-X
131.2480,-8.031404,-8.900172,-0.000001,DRIVE_LANE,2,NONE,-4.9957,-4.9957,-X
131.2640,-8.039397,-8.900172,-0.000001,DRIVE_LANE,2,NONE,-4.9957,-4.9957,-X
131.2800,-8.047390,-8.900172,-0.000001,DRIVE_LANE,2,NONE,-4.9957,-4.9957,-X
131.2960,-8.055384,-8.900172,-0.000001,DRIVE_LANE,2,NONE,-4.9957,-4.9957,-X
131.3120,-8.063377,-8.900172,-0.000001,DRIVE_LANE,2,NONE,-4.9957,-4.9957,-X
131.3280,-8.071370,-8.900172,-0.000001,DRIVE_LANE,2,NONE,-4.9957,-4.9957,-X
131.3440,-8.079363,-8.900172,-0.000001,DRIVE_LANE,2,NONE,-4.9957,-4.9957,-X
131.3600,-8.087356,-8.900172,-0.000001,DRIVE_LANE,2,NONE,-4.9957,-4.9957,-X
131.3760,-8.095349,-8.900172,-0.000001,DRIVE_LANE,2,NONE,-4.9957,-4.9957,-X
131.3920,-8.103342,-8.900172,-0.000001,DRIVE_LANE,2,NONE,-4.9957,-4.9957,-X
131.4080,-8.111335,-8.900172,-0.000001,DRIVE_LANE,2,NONE,-4.9957,-4.9957,-X
131.4240,-8.119328,-8.900172,-0.000001,DRIVE_LANE,2,NONE,-4.9957,-4.9957,-X
131.4400,-8.127321,-8.900172,-0.000001,DRIVE_LANE,2,NONE,-4.9957,-4.9957,-X
131.4560,-8.135315,-8.900172,-0.000001,DRIVE_LANE,2,NONE,-4.9957,-4.9957,-X
131.4720,-8.143308,-8.900172,-0.000001,DRIVE_LANE,2,NONE,-4.9957,-4.9957,-X
131.4880,-8.151301,-8.900172,-0.000001,DRIVE_LANE,2,NONE,-4.9957,-4.9957,-X
131.5040,-8.159294,-8.900172,-0.000001,DRIVE_LANE,2,NONE,-4.9957,-4.9957,-X
131.5200,-8.167287,-8.900172,-0.000001,DRIVE_LANE,2,NONE,-4.9957,-4.9957,-X
131.5360,-8.175280,-8.900172,-0.000001,DRIVE_LANE,2,NONE,-4.9957,-4.9957,-X
131.5520,-8.183273,-8.900172,-0.000001,DRIVE_LANE,2,NONE,-4.9957,-4.9957,-X
131.5680,-8.191266,-8.900172,-0.000001,DRIVE_LANE,2,NONE,-4.9957,-4.9957,-X
131.5840,-8.199259,-8.900172,-0.000001,DRIVE_LANE,2,NONE,-4.9957,-4.9957,-X
131.6000,-8.207252,-8.900172,-0.000001,DRIVE_LANE,2,NONE,-4.9957,-4.9957,-X
131.6160,-8.215246,-8.900172,-0.000001,DRIVE_LANE,2,NONE,-4.9957,-4.9957,-X
131.6320,-8.223239,-8.900172,-0.000001,DRIVE_LANE,2,NONE,-4.9957,-4.9957,-X
131.6480,-8.231232,-8.900172,-0.000001,DRIVE_LANE,2,NONE,-4.9957,-4.9957,-X
131.6640,-8.239225,-8.900172,-0.000001,DRIVE_LANE,2,NONE,-4.9957,-4.9957,-X
131.6800,-8.247218,-8.900172,-0.000001,DRIVE_LANE,2,NONE,-4.9957,-4.9957,-X
131.6960,-8.255211,-8.900172,-0.000001,DRIVE_LANE,2,NONE,-4.9957,-4.9957,-X
131.7120,-8.263204,-8.900172,-0.000001,DRIVE_LANE,2,NONE,-4.9957,-4.9957,-X
131.7280,-8.271197,-8.900172,-0.000001,DRIVE_LANE,2,NONE,-4.9957,-4.9957,-X
131.7440,-8.279190,-8.900172,-0.000001,DRIVE_LANE,2,NONE,-4.9957,-4.9957,-X
131.7600,-8.287183,-8.900172,-0.000001,DRIVE_LANE,2,NONE,-4.9957,-4.9957,-X
131.7760,-8.295177,-8.900172,-0.000001,DRIVE_LANE,2,NONE,-4.9957,-4.9957,-X
131.7920,-8.303170,-8.900172,-0.000001,DRIVE_LANE,2,NONE,-4.9957,-4.9957,-X
131.8080,-8.311163,-8.900172,-0.000001,DRIVE_LANE,2,NONE,-4.9957,-4.9957,-X
131.8240,-8.319156,-8.900172,-0.000001,DRIVE_LANE,2,NONE,-4.9957,-4.9957,-X
131.8400,-8.327149,-8.900172,-0.000001,DRIVE_LANE,2,NONE,-4.9957,-4.9957,-X
131.8560,-8.335142,-8.900172,-0.000001,DRIVE_LANE,2,NONE,-4.9957,-4.9957,-X
131.8720,-8.343135,-8.900172,-0.000001,DRIVE_LANE,2,NONE,-4.9957,-4.9957,-X
131.8880,-8.351128,-8.900172,-0.000001,DRIVE_LANE,2,NONE,-4.9957,-4.9957,-X
131.9040,-8.359121,-8.900172,-0.000001,DRIVE_LANE,2,NONE,-4.9957,-4.9957,-X
131.9200,-8.367115,-8.900172,-0.000001,DRIVE_LANE,2,NONE,-4.9957,-4.9957,-X
131.9360,-8.375108,-8.900172,-0.000001,DRIVE_LANE,2,NONE,-4.9957,-4.9957,-X
131.9520,-8.383101,-8.900172,-0.000001,DRIVE_LANE,2,NONE,-4.9957,-4.9957,-X
131.9680,-8.391094,-8.900172,-0.000001,DRIVE_LANE,2,NONE,-4.9957,-4.9957,-X
131.9840,-8.399087,-8.900172,-0.000001,DRIVE_LANE,2,NONE,-4.9957,-4.9957,-X
132.0000,-8.407080,-8.900172,-0.000001,DRIVE_LANE,2,NONE,-4.9957,-4.9957,-X
132.0160,-8.415073,-8.900172,-0.000001,DRIVE_LANE,2,NONE,-4.9957,-4.9957,-X
132.0320,-8.423066,-8.900172,-0.000001,DRIVE_LANE,2,NONE,-4.9957,-4.9957,-X
132.0480,-8.431059,-8.900172,-0.000001,DRIVE_LANE,2,NONE,-4.9957,-4.9957,-X
132.0640,-8.439052,-8.900172,-0.000001,DRIVE_LANE,2,NONE,-4.9957,-4.9957,-X
132.0800,-8.447046,-8.900172,-0.000001,DRIVE_LANE,2,NONE,-4.9957,-4.9957,-X
132.0960,-8.455039,-8.900172,-0.000001,DRIVE_LANE,2,NONE,-4.9957,-4.9957,-X
132.1120,-8.463032,-8.900172,-0.000001,DRIVE_LANE,2,NONE,-4.9957,-4.9957,-X
132.1280,-8.471025,-8.900172,-0.000001,DRIVE_LANE,2,NONE,-4.9957,-4.9957,-X
132.1440,-8.479018,-8.900172,-0.000001,DRIVE_LANE,2,NONE,-4.9957,-4.9957,-X
132.1600,-8.487011,-8.900172,-0.000001,DRIVE_LANE,2,NONE,-4.9957,-4.9957,-X
132.1760,-8.495004,-8.900172,-0.000001,DRIVE_LANE,2,NONE,-4.9957,-4.9957,-X
132.1920,-8.502997,-8.900172,-0.000001,DRIVE_LANE,2,NONE,-4.9957,-4.9957,-X
132.2080,-8.510990,-8.900172,-0.000001,DRIVE_LANE,2,NONE,-4.9957,-4.9957,-X
132.2240,-8.518984,-8.900172,-0.000001,DRIVE_LANE,2,NONE,-4.9957,-4.9957,-X
132.2400,-8.526977,-8.900172,-0.000001,DRIVE_LANE,2,NONE,-4.9957,-4.9957,-X
132.2560,-8.534970,-8.900172,-0.000001,DRIVE_LANE,2,NONE,-4.9957,-4.9957,-X
132.2720,-8.542963,-8.900172,-0.000001,DRIVE_LANE,2,NONE,-4.9957,-4.9957,-X
132.2880,-8.550956,-8.900172,-0.000001,DRIVE_LANE,2,NONE,-4.9957,-4.9957,-X
132.3040,-8.558949,-8.900172,-0.000001,DRIVE_LANE,2,NONE,-4.9957,-4.9957,-X
132.3200,-8.566942,-8.900172,-0.000001,DRIVE_LANE,2,NONE,-4.9957,-4.9957,-X
132.3360,-8.574935,-8.900172,-0.000001,DRIVE_LANE,2,NONE,-4.9957,-4.9957,-X
132.3520,-8.582928,-8.900172,-0.000001,DRIVE_LANE,2,NONE,-4.9957,-4.9957,-X
132.3680,-8.590922,-8.900172,-0.000001,DRIVE_LANE,2,NONE,-4.9957,-4.9957,-X
132.3840,-8.598915,-8.900172,-0.000001,DRIVE_LANE,2,NONE,-4.9957,-4.9957,-X
132.4000,-8.606908,-8.900172,-0.000001,DRIVE_LANE,2,NONE,-4.9957,-4.9957,-X
132.4160,-8.614901,-8.900172,-0.000001,DRIVE_LANE,2,NONE,-4.9957,-4.9957,-X
132.4320,-8.622894,-8.900172,-0.000001,DRIVE_LANE,2,NONE,-4.9957,-4.9957,-X
132.4480,-8.630887,-8.900171,-0.000001,DRIVE_LANE,2,NONE,-4.9957,-4.9957,-X
132.4640,-8.638880,-8.900171,-0.000001,DRIVE_LANE,2,NONE,-4.9957,-4.9957,-X
132.4800,-8.646873,-8.900171,-0.000001,DRIVE_LANE,2,NONE,-4.9957,-4.9957,-X
132.4960,-8.654866,-8.900171,-0.000001,DRIVE_LANE,2,NONE,-4.9957,-4.9957,-X
132.5120,-8.662860,-8.900171,-0.000001,DRIVE_LANE,2,NONE,-4.9957,-4.9957,-X
132.5280,-8.670853,-8.900171,-0.000001,DRIVE_LANE,2,NONE,-4.9957,-4.9957,-X
132.5440,-8.678846,-8.900171,-0.000001,DRIVE_LANE,2,NONE,-4.9957,-4.9957,-X
132.5600,-8.686839,-8.900171,-0.000001,DRIVE_LANE,2,NONE,-4.9957,-4.9957,-X
132.5760,-8.694832,-8.900171,-0.000001,DRIVE_LANE,2,NONE,-4.9957,-4.9957,-X
132.5920,-8.702825,-8.900171,-0.000001,DRIVE_LANE,2,NONE,-4.9957,-4.9957,-X
132.6080,-8.710818,-8.900171,-0.000001,DRIVE_LANE,2,NONE,-4.9957,-4.9957,-X
132.6240,-8.718811,-8.900171,-0.000001,DRIVE_LANE,2,NONE,-4.9957,-4.9957,-X
132.6400,-8.726805,-8.900171,-0.000001,DRIVE_LANE,2,NONE,-4.9957,-4.9957,-X
132.6560,-8.734798,-8.900171,-0.000001,DRIVE_LANE,2,NONE,-4.9957,-4.9957,-X
132.6720,-8.742791,-8.900171,-0.000001,DRIVE_LANE,2,NONE,-4.9957,-4.9957,-X
132.6880,-8.750784,-8.900171,-0.000001,DRIVE_LANE,2,NONE,-4.9957,-4.9957,-X
132.7040,-8.758777,-8.900171,-0.000001,DRIVE_LANE,2,NONE,-4.9957,-4.9957,-X
132.7200,-8.766770,-8.900171,-0.000001,DRIVE_LANE,2,NONE,-4.9957,-4.9957,-X
132.7360,-8.774763,-8.900171,-0.000001,DRIVE_LANE,2,NONE,-4.9957,-4.9957,-X
132.7520,-8.782756,-8.900171,-0.000001,DRIVE_LANE,2,NONE,-4.9957,-4.9957,-X
132.7680,-8.790749,-8.900171,-0.000001,DRIVE_LANE,2,NONE,-4.9957,-4.9957,-X
132.7840,-8.798743,-8.900171,-0.000001,DRIVE_LANE,2,NONE,-4.9957,-4.9957,-X
132.8000,-8.806736,-8.900171,-0.000001,DRIVE_LANE,2,NONE,-4.9957,-4.9957,-X
132.8160,-8.814729,-8.900171,-0.000001,DRIVE_LANE,2,NONE,-4.9957,-4.9957,-X
132.8320,-8.822722,-8.900171,-0.000001,DRIVE_LANE,2,NONE,-4.9957,-4.9957,-X
132.8480,-8.830715,-8.900171,-0.000001,APPROACH_BOUNDARY,2,NONE,-4.9957,-4.9957,-X
132.8640,-8.838708,-8.900171,-0.000001,APPROACH_BOUNDARY,2,NONE,-4.9367,-4.9367,-X
132.8800,-8.846610,-8.900171,-0.000001,APPROACH_BOUNDARY,2,NONE,-4.8840,-4.8840,-X
132.8960,-8.854427,-8.900171,-0.000001,APPROACH_BOUNDARY,2,NONE,-4.8320,-4.8320,-X
132.9120,-8.862160,-8.900171,-0.000001,APPROACH_BOUNDARY,2,NONE,-4.7804,-4.7804,-X
132.9280,-8.869810,-8.900171,-0.000001,APPROACH_BOUNDARY,2,NONE,-4.7295,-4.7295,-X
132.9440,-8.877378,-8.900171,-0.000001,APPROACH_BOUNDARY,2,NONE,-4.6791,-4.6791,-X
132.9600,-8.884866,-8.900171,-0.000001,APPROACH_BOUNDARY,2,NONE,-4.6292,-4.6292,-X
132.9760,-8.892273,-8.900171,-0.000001,APPROACH_BOUNDARY,2,NONE,-4.5799,-4.5799,-X
132.9920,-8.899602,-8.900171,-0.000001,APPROACH_BOUNDARY,2,NONE,-4.5310,-4.5310,-X
133.0080,-8.906852,-8.900171,-0.000001,APPROACH_BOUNDARY,2,NONE,-4.4828,-4.4828,-X
133.0240,-8.914025,-8.900171,-0.000001,APPROACH_BOUNDARY,2,NONE,-4.4350,-4.4350,-X
133.0400,-8.921121,-8.900171,-0.000001,APPROACH_BOUNDARY,2,NONE,-4.3877,-4.3877,-X
133.0560,-8.928141,-8.900171,-0.000001,APPROACH_BOUNDARY,2,NONE,-4.3409,-4.3409,-X
133.0720,-8.935087,-8.900171,-0.000001,APPROACH_BOUNDARY,2,NONE,-4.2947,-4.2947,-X
133.0880,-8.941958,-8.900171,-0.000001,APPROACH_BOUNDARY,2,NONE,-4.2489,-4.2489,-X
133.1040,-8.948757,-8.900171,-0.000001,APPROACH_BOUNDARY,2,NONE,-4.2036,-4.2036,-X
133.1200,-8.955483,-8.900171,-0.000001,APPROACH_BOUNDARY,2,NONE,-4.1588,-4.1588,-X
133.1360,-8.962137,-8.900171,-0.000001,APPROACH_BOUNDARY,2,NONE,-4.1145,-4.1145,-X
133.1520,-8.968720,-8.900171,-0.000001,APPROACH_BOUNDARY,2,NONE,-4.0707,-4.0707,-X
133.1680,-8.975233,-8.900171,-0.000001,APPROACH_BOUNDARY,2,NONE,-4.0273,-4.0273,-X
133.1840,-8.981676,-8.900171,-0.000001,APPROACH_BOUNDARY,2,NONE,-3.9844,-3.9844,-X
133.2000,-8.988051,-8.900171,-0.000001,APPROACH_BOUNDARY,2,NONE,-3.9419,-3.9419,-X
133.2160,-8.994358,-8.900171,-0.000001,APPROACH_BOUNDARY,2,NONE,-3.8998,-3.8998,-X
133.2320,-9.000598,-8.900171,-0.000001,APPROACH_BOUNDARY,2,NONE,-3.8582,-3.8582,-X
133.2480,-9.006771,-8.900171,-0.000001,APPROACH_BOUNDARY,2,NONE,-3.8169,-3.8169,-X
133.2640,-9.012878,-8.900171,-0.000001,APPROACH_BOUNDARY,2,NONE,-3.7762,-3.7762,-X
133.2800,-9.018920,-8.900171,-0.000001,APPROACH_BOUNDARY,2,NONE,-3.7358,-3.7358,-X
133.2960,-9.024897,-8.900171,-0.000001,APPROACH_BOUNDARY,2,NONE,-3.6959,-3.6959,-X
133.3120,-9.030810,-8.900171,-0.000001,APPROACH_BOUNDARY,2,NONE,-3.6564,-3.6564,-X
133.3280,-9.036661,-8.900171,-0.000001,APPROACH_BOUNDARY,2,NONE,-3.6173,-3.6173,-X
133.3440,-9.042448,-8.900171,-0.000001,APPROACH_BOUNDARY,2,NONE,-3.5787,-3.5787,-X
133.3600,-9.048174,-8.900171,-0.000001,APPROACH_BOUNDARY,2,NONE,-3.5404,-3.5404,-X
133.3760,-9.053839,-8.900171,-0.000001,APPROACH_BOUNDARY,2,NONE,-3.5026,-3.5026,-X
133.3920,-9.059443,-8.900171,-0.000001,APPROACH_BOUNDARY,2,NONE,-3.4651,-3.4651,-X
133.4080,-9.064987,-8.900171,-0.000001,APPROACH_BOUNDARY,2,NONE,-3.4281,-3.4281,-X
133.4240,-9.070472,-8.900171,-0.000001,APPROACH_BOUNDARY,2,NONE,-3.3914,-3.3914,-X
133.4400,-9.075898,-8.900171,-0.000001,APPROACH_BOUNDARY,2,NONE,-3.3552,-3.3552,-X
133.4560,-9.081266,-8.900171,-0.000001,APPROACH_BOUNDARY,2,NONE,-3.3193,-3.3193,-X
133.4720,-9.086577,-8.900171,-0.000001,APPROACH_BOUNDARY,2,NONE,-3.2838,-3.2838,-X
133.4880,-9.091831,-8.900171,-0.000001,APPROACH_BOUNDARY,2,NONE,-3.2487,-3.2487,-X
133.5040,-9.097029,-8.900171,-0.000001,APPROACH_BOUNDARY,2,NONE,-3.2139,-3.2139,-X
133.5200,-9.102171,-8.900171,-0.000001,APPROACH_BOUNDARY,2,NONE,-3.1795,-3.1795,-X
133.5360,-9.107258,-8.900171,-0.000001,APPROACH_BOUNDARY,2,NONE,-3.1455,-3.1455,-X
133.5520,-9.112291,-8.900171,-0.000001,APPROACH_BOUNDARY,2,NONE,-3.1119,-3.1119,-X
133.5680,-9.117270,-8.900171,-0.000001,APPROACH_BOUNDARY,2,NONE,-3.0786,-3.0786,-X
133.5840,-9.122196,-8.900171,-0.000001,APPROACH_BOUNDARY,2,NONE,-3.0456,-3.0456,-X
133.6000,-9.127069,-8.900171,-0.000001,APPROACH_BOUNDARY,2,NONE,-3.0130,-3.0130,-X
133.6160,-9.131889,-8.900171,-0.000001,APPROACH_BOUNDARY,2,NONE,-2.9808,-2.9808,-X
133.6320,-9.136658,-8.900171,-0.000001,APPROACH_BOUNDARY,2,NONE,-2.9488,-2.9488,-X
133.6480,-9.141377,-8.900171,-0.000001,APPROACH_BOUNDARY,2,NONE,-2.9173,-2.9173,-X
133.6640,-9.146044,-8.900171,-0.000001,APPROACH_BOUNDARY,2,NONE,-2.8860,-2.8860,-X
133.6800,-9.150662,-8.900171,-0.000001,APPROACH_BOUNDARY,2,NONE,-2.8551,-2.8551,-X
